Sale-Price,Purchase-Date,Purchase-Price,Type,Class,Location,Shape,U-Index,Proximity,N-Rank,P-Chance,Built,Renovate,Access,Crime-Rate,C-Rating,Gov-Index,Contour,Garage,Swimming
3545.4,May-1988,2034.4,villa,residential,Center,irregular,3,15317,7,0.031344860378413886,1970,1979.0,alley,40,5,7,NA,Yes, No
10255.0,Feb-2009,1927.3,duplex,commercial,Center,irregular,2,24289,7,0.4400276728481751,2009,0.0,alley,53,1,7,NA,Yes,NA
10319.5,Feb-1984,7175.0,flat,commercial,Outskirts,irregular,3,55413,2,0.7326170747919015,1965,1974.0,highway,59,5,7,NA,Yes,
12118.2,March-2005,10340.6,open land,industrial,Border,rectangle,2,29897,1,0.9319924114955922,1986,,highway,22,2,6,F,NA,NA
10253.3,January-1981,3686.0,duplex,residential,Outskirts,rectangle,1,66663,10,0.8168753549182936,1969,1980.0,highway,39,1,7,NA,Yes,NA
11319.1,May-1983,6858.5,duplex,residential,Center,rectangle,2,20458mts,3,0.10201608455631672,1969,1977.0,street,79,4,2,,No,NA
9789.3,May-1977,6714.0,flat,commercial,Border,irregular,1,25202,3,0.6357216691794665,1976,0.0,street,75,1,10,NA,Yes,NA
4329.5,September-82,4469.4,villa,residential,Center,rectangle,5,22232,10,0.9618524184468467,1978,0.0,alley,36,2,9,NA,Yes, No
11242.2,July-00,7195.4,open land,residential,Border,irregular,1,24770mts,1,0.7261693401834093,1990,0.0,highway,53,4,10,C,NA,
10763.1,February-78,4995.3,flat,residential,Outskirts,trapezoid,4,80450,3,0.14489427615245698,1964,1972.0,highway,54,5,6,NA,No,NA
5110.0,July-1990,7509.9,villa,residential,Center,trapezoid,3,21577mts,6,0.5469462427199254,1990,0.0,street,88,2,2,NA,Yes,Yes
11053.3,August-1983,10506.7,duplex,commercial,Center,irregular,3,5966,9,0.6542070776898434,1980,0.0,alley,43,2,10,NA,Yes,NA
11617.5,January-91,9393.0,duplex,residential,Border,rectangle,5,29919,4,0.7368996825731647,1972,1983.0,street,44,3,1,NA,Yes,NA
11246.6,February-82,7125.0,duplex,residential,Border,trapezoid,3,39096,3,0.22241656955176836,1982,0.0,highway,35,5,3,,Yes,NA
3963.6,August-82,9091.1,villa,residential,Border,irregular,4,22683,4,0.21806117539490832,1968,1978.0,street,81,3,3,NA,Yes,Yes
11276.7,August-72,8705.3,flat,residential,Center,trapezoid,2,11775mts,6,0.03155787249550057,1970,0.0,alley,81,4,2,,Yes,
10534.8,Sep-2000,1777.9,flat,residential,Center,irregular,4,11394,2,0.7950018863317778,1984,1995.0,alley,68,2,1,NA,Yes,NA
3656.4,Aug-1977,2227.0,villa,residential,Outskirts,trapezoid,4,52552,4,0.1550492245037124,1971,0.0,highway,40,2,8,,Yes,Yes
9707.7,February-1971,2310.9,duplex,commercial,Border,irregular,2,30465,3,0.6723839539921824,1953,1961.0,street,16,2,10,NA,No,NA
4366.4,May-1982,5483.3,villa,residential,Center,trapezoid,1,13057mts,7,0.12088553383692613,1971,1980.0,alley,83,3,9,NA,Yes,Yes
11880.0,May-1989,10363.3,flat,residential,Center,trapezoid,2,16351,9,0.2990496871538003,1970,1978.0,alley,36,5,1,,Yes,NA
4332.9,July-1979,8931.4,villa,residential,Center,irregular,5,4500,5,0.2988873363724206,1974,0.0,alley,0,3,10,,Yes, No
4208.5,August-1991,4084.6,villa,residential,Border,trapezoid,2,30292,1,0.9748650173306088,1978,1988.0,highway,46,2,5,NA,Yes,Yes
10816.7,June-1999,2958.3,flat,residential,Outskirts,rectangle,4,73319,1,0.9270490541281544,1998,0.0,highway,84,5,5,,Yes,NA
12775.2,May-04,11549.3,land,industrial,Outskirts,trapezoid,4,77675mts,5,0.5587982270219933,1992,,highway,38,4,4,F,NA,NA
10563.2,October-1979,8513.3,flat,commercial,Outskirts,rectangle,4,72706,10,0.36361565607162916,1976,0.0,highway,9,5,9,,No,NA
11969.4,Feb-1993,11032.6,open land,industrial,Center,rectangle,3,18152,9,0.06507652478032744,1979,0.0,alley,34,3,7,C,NA,NA
11186.3,November-2001,7420.7,duplex,commercial,Border,trapezoid,5,33514mts,4,0.1022637945145205,1985,1993.0,highway,83,5,1,NA,Yes,NA
4993.3,September-1977,9267.9,villa,residential,Center,trapezoid,4,10852,1,0.11564558309456896,1963,1974.0,alley,97,3,5,NA,Yes,Yes
10699.8,August-2004,6694.9,flat,commercial,Border,trapezoid,1,34014,8,0.6788630543424324,1993,2001.0,street,90,1,9,NA,Yes,NA
11546.9,March-1983,4556.1,open land,commercial,Outskirts,rectangle,5,78984mts,7,0.8649429268771464,1969,0.0,highway,24,3,5,F,NA,NA
11474.1,January-1987,8365.9,flat,commercial,Center,trapezoid,4,10036,1,0.14219046783040867,1977,1985.0,street,96,3,1,NA,Yes,
11643.4,Sep-1973,9533.1,flat,residential,Center,rectangle,5,17962,2,0.676489652225356,1964,0.0,alley,7,4,10,NA,No,
10628.2,October-1970,6351.3,flat,residential,Border,trapezoid,4,31220mts,2,0.4415437035164719,1961,0.0,highway,57,2,3,,Yes,NA
4984.8,October-95,9924.4,villa,residential,Center,irregular,5,6507,1,0.6705176148359585,1976,1984.0,alley,27,3,4,NA,Yes,Yes
9716.5,November-70,3821.3,duplex,commercial,Outskirts,irregular,2,79491,10,0.8711075630993076,1961,0.0,highway,64,3,6,NA,No,NA
11436.9,August-1989,6325.8,flat,residential,Center,rectangle,4,12178,6,0.3627220934038421,1970,1981.0,street,57,5,4,NA,Yes,NA
11778.5,March-1992,7383.5,duplex,residential,Center,rectangle,5,21489,10,0.5068536501183069,1975,1986.0,street,41,3,3,,Yes,NA
11977.8,August-2002,7719.2,open land,industrial,Center,trapezoid,3,5715mts,2,0.011726402652818657,1989,,alley,70,2,3,C,NA,
11701.5,August-1993,10707.7,flat,residential,Border,trapezoid,3,35959,2,0.777496374335465,1990,0.0,street,59,3,10,NA,No,
10712.1,November-1972,4098.9,open land,commercial,Outskirts,rectangle,2,78841,6,0.8457713509411922,1963,0.0,highway,53,2,5,C,NA,NA
12351.7,May-74,5689.6,open land,commercial,Center,trapezoid,5,19522mts,7,0.80305923238469,1963,,street,90,2,7,F,NA,NA
11620.8,July-95,1425.1,open land,industrial,Border,trapezoid,2,22134,1,0.7782801427334246,1995,0.0,street,36,3,7,F,NA,NA
4247.2,February-2008,10706.9,villa,residential,Border,irregular,3,37430,2,0.6613934033727029,1989,2000.0,highway,58,3,2,,Yes, No
3457.8,June-2004,7311.7,villa,residential,Outskirts,irregular,2,62376mts,9,0.0032846959566661393,1999,0.0,highway,96,4,8,NA,Yes, No
11913.6,July-89,1228.7,open land,residential,Center,trapezoid,5,10485mts,8,0.6905030792437938,1975,0.0,alley,6,3,1,C,NA,
10696.0,June-72,4597.5,duplex,commercial,Outskirts,trapezoid,3,57419,7,0.8854603321582083,1969,0.0,highway,39,4,2,NA,No,NA
11592.1,August-1989,9243.4,duplex,commercial,Center,trapezoid,5,3029,8,0.11982919850769691,1987,0.0,alley,86,3,10,,Yes,NA
12569.0,July-2008,5982.1,land,residential,Outskirts,trapezoid,5,70968,9,0.7533382307197387,1999,,highway,64,5,6,F,NA,
9578.1,December-2008,2328.7,flat,residential,Outskirts,irregular,2,57314mts,5,0.010970067586262178,2006,0.0,highway,43,2,7,NA,No,NA
10933.8,May-1987,7598.7,open land,commercial,Outskirts,rectangle,1,65598,10,0.6452473785344955,1984,0.0,highway,32,1,9,C,NA,NA
10846.0,October-2003,2059.4,open land,industrial,Outskirts,rectangle,5,76472mts,4,0.4118986211448339,1985,0.0,highway,68,2,6,C,NA,NA
12562.5,Jan-1995,10309.9,open land,residential,Center,irregular,5,4056,2,0.7232783051320337,1986,,street,97,1,2,F,NA,NA
9716.7,Jun-1975,5264.9,flat,commercial,Border,irregular,3,35417,2,0.371431999456329,1971,0.0,highway,4,3,5,NA,Yes,NA
12098.7,June-1998,9605.1,open land,industrial,Center,rectangle,2,18831,7,0.8115427100374781,1990,0.0,street,74,1,1,C,NA,NA
9849.6,December-1989,3171.7,duplex,commercial,Border,irregular,4,37859mts,4,0.6535785692848303,1975,1984.0,highway,26,1,1,,Yes,NA
10961.5,May-1974,5377.9,duplex,commercial,Center,rectangle,4,20951,6,0.7382058870159914,1962,1972.0,alley,88,3,8,NA,Yes,
12555.6,August-1995,7342.9,land,residential,Center,trapezoid,4,11613,10,0.4060329222906076,1992,,street,25,3,1,C,NA,NA
10591.4,Nov-1987,4393.4,flat,commercial,Border,trapezoid,3,28198mts,9,0.7767369000274722,1971,1979.0,highway,28,5,10,,Yes,
10514.3,Feb-1996,10090.3,flat,residential,Outskirts,irregular,1,65017mts,3,0.23154202958107584,1989,0.0,highway,62,4,1,,No,NA
3853.1,December-99,1542.4,villa,residential,Border,trapezoid,3,40287,6,0.36988225124541796,1984,1993.0,highway,94,4,9,NA,Yes,Yes
10602.8,December-1990,1766.0,open land,industrial,Outskirts,irregular,5,58178,7,0.7833980004721897,1989,0.0,highway,82,1,9,F,NA,NA
18961.4,Apr-2002,5429.0,open land,industrial,Outskirts,rectangle,2,58893mts,5,0.39522859238528907,1996,0.0,highway,48,5,5,C,NA,NA
3850.7,Jan-1992,7204.2,villa,residential,Outskirts,rectangle,5,67764,3,0.11481385213373507,1974,1982.0,highway,52,1,8,NA,Yes, No
19631.8,April-1981,3077.1,open land,commercial,Center,trapezoid,2,12794,10,0.5751087250272578,1971,,street,78,3,1,F,NA,NA
3819.0,June-1972,6766.4,villa,residential,Outskirts,irregular,3,73747,1,0.5076904010758757,1963,0.0,highway,22,4,1,,Yes,Yes
11483.4,August-1975,11845.8,duplex,residential,Border,trapezoid,4,30428mts,4,0.35024994410879806,1956,1967.0,street,89,1,5,NA,No,
12269.2,Apr-1977,7963.4,villa,residential,Center,rectangle,5,4980,1,0.34598134955405413,1976,0.0,street,74,1,10,,Yes, No
3835.1,May-1991,4908.8,villa,residential,Center,irregular,2,3738mts,10,0.7731423058840596,1978,1988.0,street,63,1,9,,Yes, No
11245.8,July-1992,9735.0,duplex,commercial,Outskirts,trapezoid,2,68461,5,0.024721405367235216,1979,1987.0,highway,10,5,3,NA,No,NA
11400.3,February-1993,8770.0,duplex,commercial,Border,trapezoid,2,26578,10,0.7638274132980901,1993,0.0,street,65,5,4,NA,No,NA
10244.1,July-2002,8795.5,flat,commercial,Border,irregular,1,27141,7,0.5179570449975642,1983,1992.0,street,81,2,3,NA,Yes,NA
3805.7,September-1981,5066.3,villa,residential,Border,rectangle,2,29334,5,0.33230087006724396,1975,0.0,street,70,5,5,NA,Yes, No
11994.8,Sep-1994,11592.5,open land,industrial,Border,rectangle,5,30720,9,0.1623153190417832,1993,,street,34,1,5,F,NA,
9739.1,March-1983,4172.8,flat,commercial,Outskirts,irregular,5,61212,1,0.49105879351885084,1964,1973.0,highway,39,2,3,,No,NA
11154.2,April-1979,4822.7,villa,residential,Outskirts,irregular,3,66253mts,5,0.4949882882399872,1970,0.0,highway,73,3,1,NA,Yes,Yes
4134.0,December-1970,11120.3,villa,residential,Border,irregular,5,31135mts,7,0.49625279377621223,1961,0.0,street,72,2,9,NA,Yes,Yes
11877.4,May-1973,7952.0,open land,industrial,Center,rectangle,1,5573,1,0.6859696651131215,1972,0.0,street,12,3,5,C,NA,NA
11135.3,December-96,1242.5,land,industrial,Center,trapezoid,1,19591,4,0.023957527693892477,1981,0.0,alley,98,3,7,C,NA,NA
3794.9,September-1994,3156.2,villa,residential,Border,trapezoid,3,21721mts,10,0.11553629600795556,1978,1988.0,highway,4,3,9,NA,Yes,Yes
10160.2,January-1983,7382.7,flat,commercial,Border,rectangle,4,22728,9,0.29891783407337713,1983,0.0,highway,47,4,8,NA,No,NA
4273.9,Nov-2002,8950.0,villa,residential,Border,trapezoid,2,34899,10,0.0718536877713839,1987,1998.0,highway,16,1,10,,Yes,Yes
11384.4,Oct-1971,9559.0,open land,industrial,Outskirts,trapezoid,2,59785,5,0.5287584359482921,1958,0.0,highway,43,1,10,C,NA,NA
11363.5,August-1991,8185.8,land,commercial,Outskirts,rectangle,4,75901,7,0.7601729207399843,1981,0.0,highway,39,1,1,C,NA,NA
11735.1,September-1991,11309.6,open land,industrial,Outskirts,irregular,5,54471,8,0.8501593299957482,1983,,highway,76,2,1,F,NA,NA
12566.9,July-2004,11181.1,duplex,residential,Center,trapezoid,4,10858,3,0.8253731453499442,1991,2001.0,alley,47,3,6,NA,No,NA
11479.8,June-2004,2503.7,open land,industrial,Border,trapezoid,2,34656,1,0.3313247546870428,1995,,street,55,5,1,C,NA,NA
11837.0,March-1992,10601.7,flat,residential,Center,trapezoid,1,2088mts,7,0.5419065916348825,1990,0.0,alley,63,5,6,NA,No,NA
11833.9,March-2005,5290.2,duplex,residential,Center,trapezoid,4,9139mts,8,0.6094753198077929,1999,0.0,street,48,1,2,NA,Yes,
11206.4,March-97,3118.4,duplex,commercial,Center,trapezoid,1,17092mts,3,0.34366077908696624,1993,0.0,street,67,3,3,,Yes,NA
5091.3,October-1993,9599.2,villa,residential,Border,rectangle,5,40099,4,0.710812851994679,1976,1987.0,street,23,5,5,NA,Yes,Yes
10856.9,June-1998,6972.7,flat,residential,Border,rectangle,4,39663,8,0.5661423945403898,1983,1993.0,street,73,3,8,NA,No,NA
11033.9,January-2007,3192.1,open land,residential,Outskirts,irregular,1,65564mts,3,0.07953062928788024,2003,0.0,highway,13,3,3,F,NA,
11056.6,Nov-1999,1136.2,land,industrial,Center,rectangle,3,18800,6,0.6927100135188826,1980,0.0,alley,75,1,1,C,NA,NA
4053.1,March-1985,8902.0,villa,residential,Border,rectangle,1,37623,3,0.6712327158279842,1977,0.0,street,77,1,4,,Yes, No
10712.5,Aug-1978,5748.0,duplex,commercial,Outskirts,rectangle,5,55048mts,2,0.5823173059054837,1975,0.0,highway,40,5,10,NA,No,NA
10624.5,June-83,7928.7,duplex,residential,Outskirts,irregular,5,55481mts,2,0.27674413086185135,1976,0.0,highway,34,3,1,NA,No,NA
10217.3,Oct-1972,5995.6,duplex,residential,Border,irregular,1,25190mts,4,0.16434808332283113,1961,1969.0,street,21,4,1,,No,NA
11529.2,Aug-1978,4249.4,land,residential,Outskirts,rectangle,2,66891mts,6,0.9772943259895136,1971,,highway,86,4,1,F,NA,NA
12028.0,Nov-1992,6857.5,open land,industrial,Center,irregular,2,15718mts,8,0.8836963257230028,1980,0.0,street,56,4,6,F,NA,NA
2784.6,November-73,1279.6,villa,residential,Border,irregular,4,36925,8,0.10382594908746101,1970,0.0,street,74,1,10,NA,Yes,Yes
10817.8,Oct-1984,10714.6,flat,commercial,Border,rectangle,2,34009,6,0.4397729210239676,1984,0.0,street,45,3,10,NA,Yes,NA
11181.7,February-2000,3569.0,open land,industrial,Center,irregular,4,5492,7,0.8303033009560828,1981,,alley,96,3,4,C,NA,NA
10474.6,May-1976,8703.7,duplex,commercial,Outskirts,rectangle,1,71514,7,0.5816101941401555,1962,1971.0,highway,26,2,5,,No,NA
10814.4,May-2000,6626.1,duplex,commercial,Outskirts,rectangle,4,55785,6,0.19577155933843304,1994,0.0,highway,0,5,10,NA,No,
10994.6,November-1985,8391.7,duplex,residential,Border,trapezoid,3,39014,9,0.553003080008009,1983,0.0,highway,95,2,6,,No,NA
12068.8,May-1971,10443.0,open land,residential,Outskirts,trapezoid,5,52749,10,0.2187075197067082,1958,,highway,17,1,2,F,NA,NA
10933.5,October-80,9621.4,flat,residential,Center,irregular,4,8943mts,6,0.2751742831639128,1970,1980.0,alley,20,3,6,NA,No,NA
10734.2,July-78,7309.2,duplex,commercial,Outskirts,trapezoid,1,77375mts,4,0.7946109412969532,1973,0.0,highway,98,1,4,,Yes,
9872.5,Feb-1976,3217.3,flat,commercial,Outskirts,rectangle,4,69571,6,0.046927499674255135,1972,0.0,highway,19,4,2,NA,Yes,
4186.0,August-1999,2704.2,villa,residential,Border,trapezoid,5,35966,8,0.6624641538179589,1982,1992.0,street,91,1,2,NA,Yes,Yes
17979.9,April-1997,5655.2,duplex,commercial,Border,rectangle,1,28572,7,0.09402901443381628,1978,1989.0,highway,57,4,3,NA,Yes,NA
11347.1,December-1977,3255.3,land,commercial,Outskirts,trapezoid,4,54301,10,0.47536313241498807,1972,0.0,highway,5,3,3,F,NA,NA
3498.0,May-2009,1926.2,villa,residential,Border,trapezoid,2,32630,10,0.14668520616014458,2001,0.0,highway,86,3,7,NA,Yes, No
10916.3,July-2009,3734.5,duplex,commercial,Center,rectangle,1,8185mts,3,0.5488113367561939,2005,0.0,street,85,1,5,,Yes,NA
10363.0,May-2001,5355.4,duplex,commercial,Outskirts,rectangle,2,65794,8,0.30117507367192,1992,0.0,highway,37,3,10,NA,No,NA
11569.0,May-1981,2016.1,open land,residential,Center,rectangle,2,6035mts,3,0.4650896634214662,1981,0.0,alley,32,2,5,F,NA,NA
10484.8,October-1989,6585.6,duplex,commercial,Border,rectangle,2,39901,7,0.010539068924564576,1970,1980.0,street,55,4,5,NA,No,NA
3683.8,July-1972,7210.6,villa,residential,Border,rectangle,1,39410,3,0.30760469797331635,1964,0.0,highway,65,5,5,NA,Yes, No
9811.7,July-1974,2468.8,flat,commercial,Border,trapezoid,1,27641mts,7,0.48445784183726204,1972,0.0,highway,50,4,8,,No,
4943.4,Nov-1979,5370.7,villa,residential,Center,trapezoid,3,6162mts,8,0.8339960964582619,1974,0.0,street,51,3,7,,Yes,Yes
10944.4,July-1998,6568.3,duplex,residential,Border,trapezoid,1,28054mts,8,0.3912218723046774,1992,0.0,highway,19,2,4,NA,Yes,
4673.1,July-1984,3180.9,villa,residential,Center,trapezoid,4,14553mts,8,0.958820003912694,1982,0.0,alley,38,2,2,NA,Yes,Yes
11635.8,Nov-1972,8044.2,open land,residential,Border,rectangle,3,37751,7,0.5188537140512094,1970,0.0,street,79,5,5,C,NA,
4105.0,March-1983,4240.3,villa,residential,Border,trapezoid,2,27369,8,0.7110525465331278,1982,0.0,street,65,4,5,NA,Yes, No
3263.3,September-1991,2339.4,villa,residential,Outskirts,rectangle,3,59153,10,0.02699561279696816,1973,1984.0,highway,91,3,4,NA,Yes,Yes
11039.2,August-1980,8370.8,flat,residential,Center,rectangle,1,7644mts,5,0.2913516641108874,1977,0.0,street,80,2,7,NA,Yes,NA
19031.6,April-1984,1961.4,duplex,residential,Center,trapezoid,2,13317,4,0.61325936158991,1973,1982.0,alley,4,3,7,,Yes,
11004.4,October-2007,1980.6,land,commercial,Outskirts,rectangle,2,52855mts,2,0.3378628511868649,1996,0.0,highway,43,2,3,F,NA,NA
3947.0,September-1979,5714.9,villa,residential,Outskirts,rectangle,2,64960,5,0.8751709102013574,1972,0.0,highway,20,2,2,NA,Yes,Yes
13187.5,Jul-1998,8304.1,open land,residential,Center,trapezoid,5,3204,9,0.27116632754290904,1982,0.0,street,36,5,8,F,NA,
3827.0,March-1998,8634.2,villa,residential,Outskirts,irregular,5,64745mts,6,0.33311284206667713,1986,1996.0,highway,59,2,9,NA,Yes, No
3253.6,June-1979,3758.1,villa,residential,Border,irregular,4,22386mts,9,0.3066041731082053,1969,1980.0,street,57,2,4,NA,Yes,Yes
12028.3,March-74,10841.9,open land,commercial,Center,irregular,3,17271,5,0.48684728432340807,1970,,street,64,2,9,F,NA,NA
11787.1,Feb-1973,8938.5,open land,residential,Outskirts,rectangle,1,56094,7,0.5787159966839686,1973,0.0,highway,29,4,6,F,NA,NA
3595.9,November-2008,957.5,villa,residential,Border,irregular,3,20841,3,0.9374749886241157,1999,0.0,highway,53,5,10,,Yes,Yes
10568.5,November-1981,5809.1,flat,residential,Center,irregular,4,2414,8,0.6837450518168485,1962,1971.0,alley,67,2,10,NA,Yes,NA
11254.5,February-2001,5046.0,duplex,residential,Center,rectangle,3,3792,4,0.9977848394320804,1999,0.0,alley,87,1,4,,No,
3866.1,December-1971,4796.6,villa,residential,Outskirts,rectangle,4,77467mts,5,0.5870570103150261,1963,0.0,highway,35,5,8,NA,Yes, No
10861.8,June-1998,7876.4,duplex,residential,Border,irregular,3,24022,4,0.9020640388091272,1983,1993.0,street,38,1,7,,No,
9638.1,September-1975,1351.9,flat,commercial,Outskirts,rectangle,4,65323mts,8,0.29167084799998977,1973,0.0,highway,13,3,3,,Yes,
10912.8,Oct-1999,3955.8,duplex,residential,Border,rectangle,4,36101mts,4,0.5773596753939559,1986,1994.0,street,49,3,1,NA,No,
11343.2,Jun-1980,9618.2,duplex,commercial,Outskirts,trapezoid,5,52615mts,9,0.5841424933741293,1976,0.0,highway,96,5,2,NA,Yes,
11318.8,November-1986,3729.1,duplex,residential,Center,trapezoid,1,3140,10,0.36196861409861614,1967,1978.0,street,20,4,1,,No,NA
10903.4,October-1996,9722.1,duplex,residential,Border,irregular,3,30927,3,0.07917903917560087,1978,1988.0,street,35,2,3,NA,Yes,NA
10460.6,May-1977,2456.4,flat,residential,Center,rectangle,2,8112mts,9,0.42444026612835795,1959,1970.0,street,5,2,3,NA,No,NA
11731.2,December-1980,10082.7,flat,commercial,Center,rectangle,2,14812mts,3,0.9266411962870765,1963,1974.0,street,18,5,3,NA,Yes,NA
9647.2,November-1985,1360.3,flat,residential,Outskirts,irregular,4,55619,9,0.7143017028070743,1975,1985.0,highway,48,2,1,NA,Yes,NA
3653.3,May-1979,1688.6,villa,residential,Border,trapezoid,4,30268,8,0.9044581989039029,1961,1969.0,highway,71,1,3,NA,Yes,Yes
4539.7,Sep-1987,4510.4,villa,residential,Center,trapezoid,1,24885,5,0.6208199059737608,1968,1977.0,alley,24,3,10,NA,Yes, No
11322.6,October-78,11756.0,open land,residential,Outskirts,rectangle,1,58828,10,0.009785559631607321,1969,0.0,highway,86,3,10,C,NA,NA
5078.7,March-1992,10229.5,villa,residential,Center,rectangle,4,8056mts,5,0.4236197234947914,1978,1987.0,alley,81,4,2,NA,Yes,Yes
10121.8,November-2000,3484.6,duplex,residential,Outskirts,irregular,3,62500,7,0.5378461217560535,1999,0.0,highway,55,2,9,NA,No,
10758.3,Jan-2001,2287.6,duplex,residential,Outskirts,rectangle,2,66920,2,0.7275523773789633,1989,1997.0,highway,41,4,9,,Yes,
10918.1,July-72,6815.7,open land,residential,Outskirts,irregular,4,57924,4,0.5292400484323554,1966,0.0,highway,81,3,5,C,NA,
12676.4,April-99,9311.9,villa,residential,Outskirts,trapezoid,5,57652,10,0.7088540471433973,1988,1998.0,highway,5,2,6,,Yes,Yes
11927.3,July-1973,11582.8,flat,residential,Center,trapezoid,3,8815mts,8,0.7611410269773391,1957,1967.0,street,32,2,1,,No,NA
10523.9,November-2000,5566.6,duplex,commercial,Outskirts,rectangle,5,57920mts,7,0.5166660579698881,1999,0.0,highway,13,1,6,NA,No,NA
10221.8,August-1988,3499.8,flat,residential,Outskirts,rectangle,3,72982,4,0.4303146019102313,1972,1982.0,highway,97,3,6,NA,Yes,NA
11832.9,July-1982,8369.3,duplex,residential,Center,rectangle,3,4129mts,3,0.9808069351292626,1979,0.0,street,45,3,8,NA,No,
10647.4,Aug-1993,4813.6,duplex,residential,Outskirts,rectangle,4,51937,3,0.4174052460667962,1975,1984.0,highway,20,2,5,NA,No,NA
10089.7,July-76,1538.7,duplex,commercial,Border,rectangle,5,31599,1,0.0146418891736394,1960,1970.0,street,50,3,5,NA,Yes,NA
4562.2,May-1990,7432.6,villa,residential,Center,rectangle,4,24376,10,0.42934809315090694,1990,0.0,alley,21,1,4,,Yes,Yes
11304.1,September-1971,1916.4,open land,industrial,Outskirts,trapezoid,4,76853,6,0.7783080554864574,1962,,highway,21,2,6,F,NA,NA
18787.3,Apr-2003,1784.1,flat,commercial,Center,trapezoid,3,6596,1,0.9323668560748202,1998,0.0,alley,44,3,4,NA,No,NA
5266.9,March-2002,11950.1,villa,residential,Center,trapezoid,2,5879,6,0.010000018767552854,1995,0.0,street,50,2,9,NA,Yes, No
3590.5,June-1996,3866.3,villa,residential,Center,irregular,4,3687,10,0.08846940965407957,1995,0.0,alley,26,2,4,NA,Yes, No
10849.5,December-91,10987.8,flat,residential,Border,rectangle,4,33504mts,1,0.05858127521741763,1974,1983.0,highway,23,1,1,NA,Yes,NA
4906.7,November-2008,9874.1,villa,residential,Border,rectangle,4,24381mts,6,0.5515561953058917,2008,0.0,street,14,5,3,,Yes, No
3886.8,Nov-1978,9732.1,villa,residential,Outskirts,rectangle,3,59721,10,0.5555798882424642,1977,0.0,highway,91,2,6,NA,Yes, No
11061.6,August-1986,5906.1,duplex,commercial,Outskirts,trapezoid,4,60948,8,0.7058560650651973,1980,0.0,highway,86,5,9,,Yes,
4190.6,November-1988,4801.0,villa,residential,Center,irregular,5,9538,10,0.14196956226357094,1969,1978.0,street,96,5,2,NA,Yes,Yes
11960.8,September-1992,5128.8,open land,residential,Center,trapezoid,1,2047mts,3,0.1903575842443883,1988,,street,6,1,2,C,NA,NA
3645.2,January-2000,5192.1,villa,residential,Border,irregular,3,25279,1,0.006904484319232296,1981,1989.0,street,36,4,3,NA,Yes, No
11959.4,Oct-1973,9292.4,open land,commercial,Center,trapezoid,3,11412,7,0.7018049563180455,1972,0.0,alley,71,1,2,C,NA,NA
4554.9,February-05,6611.9,villa,residential,Center,rectangle,4,9946mts,8,0.9048874610382722,2005,0.0,alley,83,1,9,NA,Yes, No
10202.8,June-1990,4305.0,duplex,residential,Border,irregular,5,20687mts,7,0.9098898650099225,1974,1983.0,highway,83,1,1,NA,Yes,NA
18929.2,April-2003,2971.5,duplex,commercial,Center,trapezoid,1,2743mts,7,0.7149261195320432,1994,0.0,alley,82,4,10,NA,Yes,
12449.7,April-1990,6990.2,villa,residential,Border,trapezoid,5,29965,2,0.611478012312921,1971,1979.0,street,45,3,6,,Yes, No
12556.9,April-1993,5916.4,villa,residential,Border,trapezoid,4,29547,6,0.6415536864055621,1987,0.0,street,10,4,7,,Yes,Yes
4216.1,July-1998,5878.7,villa,residential,Outskirts,irregular,5,76915,5,0.869129025295923,1984,1993.0,highway,79,5,7,NA,Yes,Yes
11481.3,March-2004,8607.8,duplex,residential,Outskirts,rectangle,4,77738,5,0.6315975657429603,1998,0.0,highway,24,4,7,NA,No,
9938.1,November-1990,4970.3,duplex,commercial,Border,rectangle,3,29200,8,0.3838109112453685,1971,1981.0,highway,77,1,5,,No,NA
12254.3,Dec-1970,8482.7,open land,residential,Border,trapezoid,2,20443mts,7,0.8400756799179244,1965,,street,94,4,7,F,NA,NA
11617.0,February-2007,11289.6,duplex,commercial,Border,trapezoid,4,30289,9,0.565952709911019,1994,2005.0,highway,80,5,9,,No,NA
17712.3,Apr-1999,4547.9,flat,commercial,Outskirts,irregular,3,66023mts,6,0.7377323788890863,1992,0.0,highway,25,2,3,NA,Yes,
11177.7,September-1999,6621.8,duplex,commercial,Center,irregular,5,4481,1,0.6499981045444659,1991,0.0,street,90,2,2,NA,Yes,NA
11619.1,Feb-1992,8902.4,flat,commercial,Center,trapezoid,1,19404mts,1,0.48772650334959355,1984,0.0,alley,20,4,10,NA,Yes,NA
11489.8,Jan-1985,7885.9,duplex,residential,Center,rectangle,1,7855,9,0.5760230733816176,1968,1976.0,street,97,4,9,NA,Yes,NA
10537.7,November-1998,5049.9,flat,residential,Outskirts,rectangle,5,67090mts,9,0.30359211088068827,1994,0.0,highway,2,3,1,NA,No,
9192.4,May-1973,1772.8,flat,commercial,Border,irregular,1,24807,7,0.0027154514979012,1958,1969.0,street,34,5,8,NA,No,NA
4152.5,December-90,6139.5,villa,residential,Outskirts,rectangle,4,61655,9,0.8613718797514038,1986,0.0,highway,68,5,4,NA,Yes, No
11604.6,Jun-2000,4901.9,open land,residential,Center,irregular,2,8525,3,0.2958081677564296,1989,0.0,alley,26,1,5,F,NA,
9617.0,July-1991,860.4,duplex,residential,Outskirts,irregular,1,61917mts,7,0.853505834332939,1983,0.0,highway,79,1,2,,No,NA
