Sale-Price,Purchase-Date,Purchase-Price,Type,Class,Location,Shape,U-Index,Proximity,N-Rank,P-Chance,Built,Renovate,Access,Crime-Rate,C-Rating,Gov-Index,Contour,Garage,Swimming
10648.9,May-1993,2185.9,duplex,commercial,Center,rectangle,3,16190,4,0.29545659233407273,1991,0,alley,57,4,9,NA,No,NA
11822.5,October-1984,5055.5,open land,industrial,Center,trapezoid,5,11385,8,0.9341706657404562,1965,0,alley,78,1,8,C,NA,NA
3798.3,August-1994,7451.1,villa,residential,Border,rectangle,2,27618,8,0.2793550260675265,1979,1989,street,57,1,10,NA,Yes, No
5089.3,January-1978,11731.7,villa,residential,Outskirts,trapezoid,4,79530,3,0.8545502917128903,1964,1975,highway,46,4,1,NA,Yes, No
11985.9,July-2008,9675.9,open land,residential,Border,rectangle,2,27792,2,0.5401065314148888,2000,0,highway,63,1,8,F,NA,NA
4719.8,March-1979,11923.0,villa,residential,Border,rectangle,5,32682,5,0.6744105440567709,1968,1977,highway,10,5,6,NA,Yes, No
4120.0,June-1978,10907.9,villa,residential,Border,rectangle,3,20998,6,0.5499524956988712,1967,1975,highway,98,2,5,NA,Yes,Yes
10624.5,June-1976,1185.1,open land,commercial,Border,irregular,4,34018,7,0.9636544883128596,1957,0,highway,55,4,10,F,NA,NA
10812.5,June-2001,9189.9,flat,residential,Outskirts,irregular,1,61723,3,0.9027871408464824,2000,0,highway,76,5,5,NA,No,NA
12437.0,December-1998,3725.0,open land,residential,Center,trapezoid,2,15630,10,0.7266399424509415,1981,0,alley,0,3,1,F,NA,NA
10230.4,February-1977,3387.7,flat,residential,Border,trapezoid,1,37937,8,0.6332537357372272,1972,0,highway,79,4,3,NA,No,NA
11520.1,March-1978,8551.2,open land,commercial,Outskirts,rectangle,1,79187,8,0.9585012352201859,1977,0,highway,20,1,9,F,NA,NA
19333.0,April-1973,9997.0,open land,commercial,Outskirts,trapezoid,3,62323,7,0.3723457045030427,1972,0,highway,48,3,7,C,NA,NA
9178.5,January-1974,1736.8,flat,commercial,Outskirts,irregular,4,52129,9,0.1412162923538579,1970,0,highway,73,4,5,NA,Yes,NA
10707.4,January-1980,2269.2,open land,commercial,Center,irregular,2,17561,5,0.8629571680005695,1980,0,alley,41,1,2,C,NA,NA
11069.5,December-1990,7478.2,flat,residential,Border,trapezoid,1,33671,8,0.4103188286299596,1987,0,street,67,4,7,NA,Yes,NA
4539.0,August-2008,1538.1,villa,residential,Center,trapezoid,1,13474,6,0.41834167778567843,2002,0,street,89,5,10,NA,Yes, No
10087.4,January-1979,2562.8,duplex,commercial,Outskirts,rectangle,5,59254,7,0.8707903751495135,1969,1979,highway,35,1,5,NA,No,NA
4643.6,May-1989,5896.7,villa,residential,Center,trapezoid,2,24995,9,0.4164274103175505,1975,1984,alley,55,4,10,NA,Yes, No
10136.3,February-2000,5007.7,flat,commercial,Border,rectangle,2,37386,1,0.27397395781717915,1991,0,highway,57,4,4,NA,No,NA
10931.9,October-1990,8438.2,flat,residential,Outskirts,trapezoid,1,51293,2,0.09377636623709873,1977,1986,highway,78,4,1,NA,Yes,NA
3959.8,October-1971,5909.7,villa,residential,Outskirts,rectangle,3,76132,5,0.444205370952351,1965,0,highway,74,5,6,NA,Yes,Yes
11024.8,February-1988,10747.0,flat,commercial,Border,trapezoid,5,39534,2,0.21678026153032837,1982,0,highway,64,3,7,NA,No,NA
9726.6,May-1985,1228.8,duplex,residential,Border,rectangle,2,36955,9,0.31587587582507937,1970,1981,highway,83,2,2,NA,No,NA
11982.9,January-2006,6125.4,open land,commercial,Center,rectangle,4,19996,2,0.08675704095081871,1993,0,alley,27,1,2,F,NA,NA
2907.5,March-2000,2178.4,villa,residential,Outskirts,irregular,3,63640,10,0.4584488361928605,1992,0,highway,62,1,8,NA,Yes, No
10859.2,May-1990,9412.7,duplex,commercial,Outskirts,trapezoid,3,66372,10,0.22145236986049543,1981,0,highway,78,1,9,NA,Yes,NA
12005.4,December-1985,3437.5,open land,residential,Center,trapezoid,3,4566,8,0.1971809617893734,1983,0,street,55,5,1,C,NA,NA
3875.9,May-1983,1188.5,villa,residential,Outskirts,trapezoid,5,78388,3,0.423104323511861,1979,0,highway,51,2,7,NA,Yes,Yes
10275.2,March-1984,1379.4,duplex,commercial,Center,rectangle,1,14985,8,0.013471375876862868,1967,1975,alley,24,4,2,NA,Yes,NA
11985.4,August-1983,6874.0,duplex,residential,Center,trapezoid,1,9701,2,0.6902677055154339,1975,0,street,93,5,3,NA,Yes,NA
3200.2,March-1974,5445.8,villa,residential,Outskirts,irregular,2,79248,10,0.303578217415037,1956,1967,highway,83,5,6,NA,Yes, No
10635.1,May-1980,5115.1,open land,industrial,Border,irregular,1,30086,1,0.4457032474120656,1963,0,street,87,4,7,C,NA,NA
12022.0,December-1993,11917.6,open land,industrial,Center,irregular,3,14241,3,0.1372240144246354,1989,0,alley,36,5,7,C,NA,NA
10325.7,August-1981,5158.6,flat,commercial,Border,trapezoid,5,33629,8,0.6390998735667619,1977,0,highway,4,1,7,NA,No,NA
5200.6,May-1996,5355.6,villa,residential,Center,trapezoid,5,15651,3,0.6007439592941746,1996,0,street,50,4,4,NA,Yes, No
10724.2,July-1979,1024.5,open land,commercial,Outskirts,rectangle,5,56377,4,0.9688758749637632,1961,0,highway,71,3,5,C,NA,NA
9891.3,January-1986,2326.4,duplex,commercial,Outskirts,rectangle,1,54355,2,0.011369680147607641,1972,1981,highway,60,4,9,NA,Yes,NA
12435.7,May-1998,11451.3,open land,residential,Border,trapezoid,5,31224,1,0.5658271032502474,1982,0,highway,85,3,5,C,NA,NA
3481.3,August-1982,2646.5,villa,residential,Outskirts,trapezoid,1,66810,6,0.060082357757017646,1969,1980,highway,19,3,3,NA,Yes, No
4107.6,July-1992,5827.4,villa,residential,Outskirts,irregular,5,52024,9,0.9982694642661426,1976,1984,highway,41,5,7,NA,Yes,Yes
11213.4,December-1991,8672.8,flat,commercial,Border,trapezoid,4,33495,5,0.9999260405879091,1979,1987,street,8,1,2,NA,No,NA
5128.7,December-1990,9782.3,villa,residential,Center,rectangle,4,22190,6,0.253238494936357,1972,1983,street,35,3,3,NA,Yes,Yes
11406.8,August-1982,11948.1,duplex,commercial,Outskirts,trapezoid,3,77877,7,0.4715044148413,1973,0,highway,85,4,10,NA,No,NA
11636.5,June-2001,8524.5,duplex,residential,Outskirts,trapezoid,5,59806,10,0.5637486703099283,1990,2001,highway,40,3,2,NA,Yes,NA
10602.3,June-1991,5819.5,duplex,commercial,Border,rectangle,2,24337,4,0.041656218809422385,1984,0,street,63,5,10,NA,Yes,NA
10094.2,March-1991,5168.2,duplex,residential,Outskirts,irregular,3,79523,10,0.15541785744983683,1973,1982,highway,72,3,8,NA,No,NA
4769.4,February-1972,10432.7,villa,residential,Center,rectangle,4,8528,6,0.20177621658787548,1963,0,alley,30,3,10,NA,Yes,Yes
11504.7,October-2003,8511.9,open land,residential,Outskirts,irregular,1,70001,9,0.6849767212482387,1990,0,highway,89,2,6,F,NA,NA
10323.8,March-1983,4315.6,flat,commercial,Border,trapezoid,1,39279,8,0.27835043313719443,1978,0,street,85,5,6,NA,No,NA
19208.7,April-1973,1967.0,duplex,residential,Center,trapezoid,5,19571,5,0.10848212186088257,1971,0,street,18,5,9,NA,Yes,NA
11679.1,December-1993,4342.2,open land,residential,Border,trapezoid,4,35445,2,0.11277475614699894,1985,0,street,94,4,6,C,NA,NA
4223.2,August-2007,8442.2,villa,residential,Outskirts,irregular,3,55230,3,0.6797729269275856,1996,2004,highway,2,2,6,NA,Yes,Yes
10921.2,February-2005,5646.2,open land,industrial,Outskirts,irregular,2,70490,10,0.6572525384987746,1990,0,highway,82,5,2,C,NA,NA
4285.1,February-1991,7634.3,villa,residential,Outskirts,trapezoid,1,50273,6,0.2606990843461041,1979,1988,highway,40,5,4,NA,Yes, No
10596.1,October-1971,5344.4,flat,residential,Outskirts,trapezoid,4,57231,4,0.6710803739111932,1966,0,highway,54,1,6,NA,Yes,NA
11244.3,June-1985,4263.9,duplex,residential,Center,irregular,5,21006,2,0.9926161508479099,1982,0,alley,21,4,3,NA,No,NA
11170.3,January-1983,959.8,open land,residential,Outskirts,trapezoid,3,63881,4,0.6967585244381674,1964,0,highway,55,3,2,C,NA,NA
10350.8,May-1983,2646.8,duplex,commercial,Border,trapezoid,2,29278,1,0.05466730365378092,1974,0,highway,6,5,10,NA,No,NA
4858.2,January-2008,6468.7,villa,residential,Center,irregular,5,9161,3,0.6911480050134137,1993,2001,street,6,4,3,NA,Yes, No
10117.1,August-1985,3675.2,flat,commercial,Outskirts,trapezoid,4,59041,9,0.1464457982063454,1980,0,highway,84,4,8,NA,No,NA
17917.1,April-1986,6912.9,flat,commercial,Outskirts,irregular,2,78141,10,0.9136407652173864,1967,1977,highway,6,4,8,NA,No,NA
10612.7,October-2003,1557.6,duplex,commercial,Outskirts,trapezoid,3,64931,6,0.6725506033869167,1999,0,highway,68,3,10,NA,Yes,NA
12074.9,April-1982,11995.5,villa,residential,Border,irregular,1,23024,1,0.7795118245183755,1971,1981,highway,64,5,9,NA,Yes,Yes
3832.7,November-1970,6692.5,villa,residential,Border,trapezoid,1,22640,3,0.11420840907669172,1956,1967,highway,53,3,3,NA,Yes,Yes
11090.3,August-1971,5990.3,duplex,residential,Center,rectangle,1,11878,1,0.6057688523307495,1969,0,street,75,2,1,NA,No,NA
11859.5,January-1973,6480.2,open land,industrial,Center,trapezoid,1,17850,9,0.1813458073612524,1970,0,street,88,2,5,F,NA,NA
19580.3,April-2006,7935.8,duplex,commercial,Center,trapezoid,2,20616,5,0.8283336530294458,1991,1999,alley,56,3,10,NA,No,NA
10382.7,July-2002,4570.1,flat,commercial,Border,trapezoid,1,26051,10,0.10300349563056965,1984,1993,street,97,4,3,NA,Yes,NA
19165.7,April-1998,7225.8,open land,industrial,Center,rectangle,3,3504,8,0.002788887602866219,1985,0,alley,66,2,2,C,NA,NA
18632.6,April-1981,8583.6,duplex,residential,Outskirts,rectangle,3,69993,10,0.21491831933609473,1966,1977,highway,10,3,1,NA,Yes,NA
4916.7,February-1979,7377.2,villa,residential,Center,trapezoid,3,15246,10,0.5240661145961155,1978,0,street,10,3,9,NA,Yes, No
10850.6,April-1980,2050.0,villa,residential,Outskirts,irregular,4,56999,2,0.19256077016791773,1980,0,highway,60,5,2,NA,Yes, No
3378.8,October-1992,8060.1,villa,residential,Outskirts,irregular,1,68756,6,0.07993853679985607,1974,1983,highway,89,1,5,NA,Yes,Yes
5102.9,May-1995,5633.0,villa,residential,Center,trapezoid,4,11751,4,0.4977445413469044,1983,1992,alley,36,4,4,NA,Yes,Yes
19108.6,April-1980,6169.2,open land,commercial,Center,irregular,4,10759,5,0.8486268983542552,1972,0,street,64,1,7,C,NA,NA
4020.1,July-2004,9621.3,villa,residential,Border,irregular,1,23269,5,0.7847877201904487,1991,2001,street,42,1,5,NA,Yes, No
11150.3,November-2000,8721.0,flat,residential,Center,rectangle,2,4586,2,0.14573749937454727,1983,1993,street,94,1,1,NA,No,NA
10508.2,March-2002,7113.8,flat,commercial,Border,trapezoid,1,25142,5,0.5248850716781351,1993,0,highway,43,2,5,NA,No,NA
10407.3,February-1986,5332.2,flat,residential,Outskirts,rectangle,3,54029,5,0.595040925447825,1967,1978,highway,85,4,4,NA,No,NA
10261.4,February-2007,3763.4,duplex,commercial,Outskirts,irregular,3,79383,10,0.7867422831761486,2003,0,highway,97,4,8,NA,Yes,NA
10356.7,June-1988,6911.1,duplex,commercial,Border,rectangle,2,23414,10,0.25194120626153893,1979,0,street,39,1,2,NA,Yes,NA
10193.1,January-1976,11168.5,flat,commercial,Outskirts,irregular,5,58895,1,0.08850071883199395,1963,1971,highway,13,1,10,NA,No,NA
5014.7,June-1971,8300.4,villa,residential,Center,trapezoid,1,20310,10,0.41561662198552096,1954,1965,street,17,4,6,NA,Yes,Yes
12410.3,April-1998,5095.0,villa,residential,Center,trapezoid,2,11015,9,0.4038428021971051,1991,0,street,72,3,7,NA,Yes, No
12306.7,January-1995,10206.2,duplex,commercial,Center,trapezoid,2,11988,7,0.8816206402920762,1994,0,street,76,5,7,NA,Yes,NA
11515.4,August-1987,7127.9,duplex,residential,Center,rectangle,5,20772,4,0.5679559190545792,1972,1981,alley,76,3,5,NA,No,NA
9883.7,June-1985,2235.6,flat,residential,Center,irregular,1,21710,2,0.13601374155447365,1969,1980,alley,71,2,2,NA,No,NA
4027.8,March-1994,2626.0,villa,residential,Outskirts,rectangle,5,78418,7,0.33429782946125053,1980,1990,highway,7,5,1,NA,Yes,Yes
11443.6,June-1986,1694.0,flat,residential,Center,trapezoid,4,2530,2,0.6448516525739111,1976,1984,street,41,5,2,NA,Yes,NA
11495.5,July-2000,8701.4,flat,commercial,Center,trapezoid,1,7437,1,0.07081703359552172,1983,1994,street,53,4,4,NA,No,NA
3515.3,September-2006,1623.1,villa,residential,Border,rectangle,1,26000,6,0.6977402073698804,1988,1996,highway,70,5,1,NA,Yes, No
4404.7,May-1984,9199.5,villa,residential,Outskirts,rectangle,5,59396,3,0.4405738852868082,1977,0,highway,69,3,9,NA,Yes,Yes
11592.4,November-1989,6099.1,open land,commercial,Outskirts,trapezoid,4,57054,10,0.5223803615172948,1977,0,highway,34,5,8,C,NA,NA
11410.7,July-1977,9603.4,open land,industrial,Outskirts,irregular,4,69760,6,0.4669067166784969,1967,0,highway,86,4,10,F,NA,NA
11021.6,January-1987,9108.0,duplex,residential,Outskirts,rectangle,2,54090,3,0.15942269565962164,1969,1978,highway,47,5,7,NA,No,NA
12524.4,February-1970,11625.8,open land,residential,Border,trapezoid,2,39817,5,0.9171822642572001,1951,0,highway,13,3,8,F,NA,NA
11319.6,July-1989,9062.1,duplex,commercial,Center,rectangle,1,6696,6,0.14653805667135922,1984,0,street,69,5,7,NA,No,NA
12200.3,August-2006,9300.5,open land,residential,Border,irregular,3,26601,1,0.8788688603749166,1990,0,street,83,3,3,F,NA,NA
10828.4,June-1996,11892.3,flat,commercial,Border,irregular,3,34159,3,0.5151811498092903,1988,0,street,79,4,7,NA,No,NA
3385.7,November-1972,2320.5,villa,residential,Border,rectangle,5,26362,7,0.6508439706850112,1956,1967,street,49,1,8,NA,Yes, No
10626.6,June-1977,3661.3,open land,commercial,Center,irregular,1,6468,6,0.3036940980828826,1958,0,street,46,1,7,C,NA,NA
10294.8,August-1974,3291.8,duplex,commercial,Center,rectangle,3,22532,8,0.01680241835883589,1958,1968,alley,58,3,3,NA,No,NA
10634.6,May-2007,8013.5,flat,residential,Border,rectangle,1,40314,6,0.5875779201906843,2001,0,highway,91,3,2,NA,No,NA
19567.1,April-1990,8323.8,open land,industrial,Center,irregular,3,24176,4,0.5560502880716497,1975,0,alley,23,5,5,C,NA,NA
4654.3,November-1997,8417.5,villa,residential,Outskirts,trapezoid,3,57713,9,0.9166896825013996,1987,1998,highway,33,3,2,NA,Yes, No
10528.1,August-1988,1695.5,flat,residential,Outskirts,trapezoid,1,52047,4,0.6731232474166338,1982,0,highway,3,5,5,NA,No,NA
10734.0,December-1972,11974.4,flat,residential,Outskirts,trapezoid,1,58503,9,0.255283792685983,1953,1962,highway,75,1,10,NA,No,NA
12036.2,April-2008,8219.9,villa,residential,Center,irregular,3,25206,10,0.791830472926474,1998,2008,alley,99,1,8,NA,Yes, No
11473.3,September-1996,9518.9,duplex,residential,Center,irregular,5,21526,9,0.015583688469345991,1989,0,street,16,2,7,NA,Yes,NA
10669.1,March-1978,5598.8,flat,commercial,Outskirts,trapezoid,3,67322,1,0.6744505563373957,1971,0,highway,88,4,3,NA,Yes,NA
10201.2,December-1971,7005.4,flat,commercial,Border,trapezoid,2,21404,7,0.5829458149579114,1970,0,highway,88,2,5,NA,Yes,NA
10912.9,October-1996,9143.4,duplex,residential,Outskirts,irregular,4,54378,3,0.3286424249713841,1991,0,highway,38,4,2,NA,No,NA
11049.5,July-1992,11308.7,duplex,residential,Outskirts,irregular,3,79293,8,0.9342066077214343,1978,1989,highway,74,2,2,NA,No,NA
11112.7,December-1986,9083.2,duplex,commercial,Center,irregular,3,22009,7,0.8434328208500403,1980,0,alley,39,3,1,NA,No,NA
10308.4,October-1973,10660.9,flat,commercial,Border,irregular,4,36121,10,0.6742030973926824,1956,1964,street,60,2,6,NA,No,NA
10901.4,March-1991,8507.0,flat,residential,Outskirts,irregular,5,64226,5,0.8930909946316073,1973,1982,highway,48,5,7,NA,No,NA
10851.6,August-1971,2811.3,open land,industrial,Outskirts,rectangle,3,64481,8,0.4410129511268318,1962,0,highway,22,3,1,F,NA,NA
11911.4,January-1970,10107.6,open land,residential,Border,trapezoid,4,37689,2,0.8012302015166276,1957,0,highway,49,1,4,C,NA,NA
11858.1,February-1995,8566.6,flat,residential,Center,trapezoid,4,16894,4,0.7867518518424866,1976,1987,alley,78,2,2,NA,Yes,NA
10553.2,September-2008,2949.7,duplex,commercial,Border,rectangle,2,27349,1,0.21056008795090342,1990,1999,street,3,3,5,NA,Yes,NA
4048.7,November-1981,1484.9,villa,residential,Center,irregular,5,16609,5,0.916443899929686,1977,0,street,89,5,7,NA,Yes, No
10800.2,November-1988,3367.5,flat,residential,Border,trapezoid,3,30820,6,0.20407815721279443,1970,1978,street,44,5,5,NA,Yes,NA
18369.2,April-1980,5552.3,duplex,commercial,Center,rectangle,1,13090,9,0.5176631400798618,1965,1975,alley,20,1,5,NA,Yes,NA
3839.7,December-2004,8419.9,villa,residential,Border,irregular,2,28485,3,0.8298065234281176,1988,1996,highway,3,1,1,NA,Yes, No
18894.9,April-2008,4741.7,duplex,residential,Border,trapezoid,3,38178,4,0.05501601507859477,1999,0,street,56,2,7,NA,Yes,NA
4639.1,May-1996,9235.5,villa,residential,Border,rectangle,3,25446,4,0.6480235376009643,1996,0,street,63,3,3,NA,Yes,Yes
11873.7,October-1981,6277.0,duplex,commercial,Center,trapezoid,5,14080,7,0.9796659521567849,1969,1980,street,83,5,1,NA,No,NA
11494.6,November-1974,7418.6,duplex,residential,Border,trapezoid,5,27456,1,0.34532573323969773,1964,1972,street,14,4,6,NA,No,NA
4643.2,January-1987,10989.9,villa,residential,Outskirts,rectangle,4,53815,3,0.624141699232312,1985,0,highway,10,4,6,NA,Yes, No
10467.7,September-1974,3278.6,flat,commercial,Center,rectangle,2,23029,9,0.6688715417982515,1970,0,street,72,3,3,NA,Yes,NA
10577.6,March-1971,924.6,open land,industrial,Outskirts,rectangle,3,71107,10,0.9063457469234603,1953,0,highway,20,4,1,C,NA,NA
10640.4,May-1985,7739.8,flat,commercial,Outskirts,trapezoid,5,73837,5,0.3752705862920164,1982,0,highway,52,1,9,NA,No,NA
11162.3,February-1974,7945.1,duplex,commercial,Outskirts,trapezoid,4,56295,4,0.7550388353732431,1969,0,highway,76,4,10,NA,Yes,NA
10766.1,July-1974,7617.9,flat,residential,Border,rectangle,4,20858,4,0.429935494513332,1959,1970,street,37,4,9,NA,No,NA
9772.2,March-1976,2463.9,flat,residential,Border,irregular,5,29431,6,0.06843136913684966,1970,0,street,46,4,2,NA,No,NA
3830.1,December-2001,11121.5,villa,residential,Outskirts,irregular,1,72555,4,0.43413538585832046,1983,1994,highway,94,1,10,NA,Yes, No
11005.4,July-1973,11190.2,flat,residential,Outskirts,trapezoid,1,53494,4,0.027766933824621698,1956,1967,highway,64,4,3,NA,Yes,NA
11375.6,January-1986,10167.7,duplex,residential,Center,irregular,5,4867,5,0.323162590265499,1972,1983,alley,88,3,9,NA,Yes,NA
11652.5,October-1992,8044.9,flat,residential,Border,trapezoid,4,25544,7,0.8686749309326852,1980,1990,street,0,5,10,NA,No,NA
11056.7,November-1999,1761.3,duplex,commercial,Center,rectangle,5,20311,5,0.8634041021286165,1994,0,street,46,1,5,NA,Yes,NA
3791.8,December-1985,9096.3,villa,residential,Outskirts,irregular,5,73655,3,0.1868145173560548,1985,0,highway,39,2,2,NA,Yes, No
12254.9,October-1992,11066.0,open land,commercial,Outskirts,rectangle,5,72391,3,0.695350129036427,1990,0,highway,17,2,5,F,NA,NA
10385.3,December-1993,1706.4,flat,residential,Center,irregular,4,2363,2,0.2516543761523158,1988,0,street,3,1,4,NA,Yes,NA
12293.7,March-2005,8849.5,open land,commercial,Center,rectangle,4,20388,3,0.44896939366988364,1994,0,alley,90,1,8,F,NA,NA
11351.0,March-1978,3755.1,open land,commercial,Center,trapezoid,1,24142,1,0.115386181853387,1973,0,alley,30,2,5,C,NA,NA
20178.7,April-1995,11106.9,open land,industrial,Outskirts,trapezoid,1,69107,1,0.44037517976276663,1992,0,highway,39,4,5,F,NA,NA
10688.5,March-1973,1132.1,open land,industrial,Border,rectangle,2,22939,10,0.6640471089417285,1968,0,street,41,2,5,F,NA,NA
11346.9,May-1983,7731.2,duplex,residential,Center,irregular,2,5289,7,0.8075923405259072,1981,0,alley,21,5,5,NA,Yes,NA
11978.5,October-1974,7906.2,open land,residential,Border,trapezoid,4,20611,6,0.9437622331560632,1964,0,highway,7,4,8,C,NA,NA
10458.2,January-1985,5795.7,flat,residential,Outskirts,rectangle,1,76998,1,0.41604939667214047,1973,1982,highway,47,4,7,NA,No,NA
11078.0,May-1991,3325.5,open land,industrial,Outskirts,irregular,4,61241,4,0.5155839394238048,1981,0,highway,45,5,3,F,NA,NA
10466.7,August-1997,972.5,open land,industrial,Outskirts,irregular,1,65021,4,0.3853795556615103,1995,0,highway,4,2,3,F,NA,NA
11050.9,March-1975,5422.6,open land,residential,Border,rectangle,2,27544,7,0.11634018010681091,1972,0,highway,17,2,7,F,NA,NA
9810.5,October-1977,4696.1,flat,commercial,Border,rectangle,1,21744,10,0.024176078572308413,1966,1976,street,99,5,5,NA,Yes,NA
3973.7,January-1983,4145.3,villa,residential,Outskirts,trapezoid,2,67013,4,0.9003218692117865,1980,0,highway,53,2,6,NA,Yes, No
11524.5,March-1988,4026.7,open land,industrial,Center,irregular,3,13967,8,0.25060377493202257,1973,0,street,22,4,5,F,NA,NA
10270.6,December-1987,2410.1,duplex,commercial,Outskirts,rectangle,5,77274,9,0.20601468121839084,1984,0,highway,66,5,4,NA,Yes,NA
3926.4,February-1995,2157.5,villa,residential,Center,irregular,5,23506,4,0.3575464246976606,1976,1985,alley,27,2,5,NA,Yes,Yes
10870.3,June-1982,9529.6,duplex,residential,Border,rectangle,2,20899,1,0.08244157421669018,1969,1978,street,19,1,9,NA,No,NA
11208.6,June-1977,9026.2,duplex,commercial,Center,rectangle,3,7259,9,0.21813522562496146,1972,0,street,65,3,2,NA,Yes,NA
4562.6,July-1971,9882.3,villa,residential,Border,rectangle,5,40262,5,0.883737048315762,1952,1963,street,39,3,5,NA,Yes, No
10627.3,July-1987,7487.9,flat,commercial,Outskirts,rectangle,3,62459,1,0.4203650646219391,1975,1984,highway,16,4,8,NA,Yes,NA
10644.2,January-2004,5228.0,duplex,commercial,Outskirts,rectangle,4,53978,3,0.8754675902287459,1993,2004,highway,86,1,6,NA,Yes,NA
10653.0,May-1971,9170.4,flat,commercial,Border,trapezoid,3,21948,9,0.9812867708996222,1955,1965,highway,77,3,5,NA,No,NA
10015.3,August-1984,7362.5,flat,commercial,Outskirts,irregular,5,65605,6,0.34873354561318637,1981,0,highway,2,1,4,NA,Yes,NA
10181.2,December-1987,3451.2,flat,residential,Border,rectangle,3,29671,10,0.6564269535790678,1980,0,street,19,1,1,NA,No,NA
10182.9,November-1992,9760.3,flat,commercial,Border,irregular,2,21682,10,0.656457309980038,1981,1989,highway,91,4,1,NA,Yes,NA
11926.3,December-2005,11364.9,open land,commercial,Outskirts,irregular,5,76537,3,0.4437119071476431,1992,0,highway,5,1,5,F,NA,NA
3663.0,July-2001,6198.2,villa,residential,Outskirts,irregular,2,69023,5,0.5824244235859412,1993,0,highway,90,4,7,NA,Yes, No
10476.3,August-1973,2142.5,duplex,commercial,Center,irregular,5,23879,7,0.9802934612813048,1969,0,alley,54,4,3,NA,No,NA
10701.1,May-1984,1111.4,duplex,residential,Center,irregular,4,11717,2,0.8911171245823456,1970,1978,street,52,1,4,NA,Yes,NA
10518.9,November-1981,1152.7,open land,industrial,Outskirts,irregular,1,61285,2,0.8356362610043053,1964,0,highway,10,2,5,F,NA,NA
11331.4,March-1972,914.8,open land,commercial,Center,trapezoid,1,14611,3,0.6167389677127912,1961,0,street,60,3,4,C,NA,NA
3539.2,July-1977,1340.9,villa,residential,Outskirts,trapezoid,2,74173,3,0.35414672521684654,1973,0,highway,30,3,10,NA,Yes, No
11376.1,October-2008,8023.9,flat,residential,Outskirts,trapezoid,4,78965,1,0.7767149078879029,2008,0,highway,57,1,7,NA,No,NA
11334.4,January-2001,8605.9,open land,commercial,Outskirts,irregular,5,64950,8,0.24492905768939732,1996,0,highway,23,1,4,F,NA,NA
4009.6,May-1982,3518.7,villa,residential,Outskirts,trapezoid,3,67114,3,0.11245647487118349,1966,1975,highway,88,5,6,NA,Yes,Yes
4440.7,May-1989,4504.0,villa,residential,Outskirts,trapezoid,3,71375,7,0.7320134614348074,1974,1984,highway,63,5,5,NA,Yes,Yes
12087.2,May-1973,7799.0,open land,residential,Center,rectangle,4,3204,1,0.2848381360679,1956,0,alley,38,1,10,F,NA,NA
10481.3,June-1983,11192.9,flat,residential,Outskirts,irregular,1,55474,5,0.9196573173875282,1974,0,highway,98,1,6,NA,Yes,NA
18240.3,April-1971,4692.5,flat,commercial,Center,rectangle,4,3495,9,0.02274330181390971,1964,0,street,4,3,5,NA,Yes,NA
12255.1,October-2002,11758.4,open land,residential,Border,trapezoid,5,29045,9,0.3795441906508309,1993,0,highway,95,3,9,C,NA,NA
11258.6,March-1979,6933.4,open land,residential,Center,irregular,2,17347,10,0.0044328233359240965,1965,0,alley,85,1,2,F,NA,NA
3998.6,November-1984,4280.1,villa,residential,Center,rectangle,3,3223,3,0.14779767968220126,1969,1980,alley,42,3,8,NA,Yes, No
17770.0,April-2005,3754.0,flat,commercial,Outskirts,rectangle,3,62291,4,0.6662208220306965,1993,2004,highway,77,1,8,NA,No,NA
4823.9,August-1984,10274.8,villa,residential,Center,irregular,5,19797,4,0.8703400345053632,1979,0,alley,14,3,5,NA,Yes, No
18871.5,April-1995,3473.0,open land,industrial,Border,rectangle,4,33920,9,0.5054668230387508,1984,0,street,93,1,3,F,NA,NA
11674.9,September-2000,9972.5,flat,commercial,Center,rectangle,5,21080,8,0.8468863836292351,1984,1995,alley,21,3,8,NA,Yes,NA
12646.9,October-1980,5591.4,open land,commercial,Center,trapezoid,4,24848,2,0.6223859591283913,1973,0,street,84,5,10,F,NA,NA
11430.5,September-2004,11592.7,duplex,residential,Border,irregular,3,39437,2,0.7857901862938615,1987,1998,street,51,2,1,NA,No,NA
3753.4,February-1983,3779.8,villa,residential,Outskirts,rectangle,2,79396,2,0.11473165745089431,1977,0,highway,8,4,3,NA,Yes,Yes
3519.6,March-1986,3979.0,villa,residential,Outskirts,irregular,5,65005,7,0.4805886595126424,1978,0,highway,46,3,3,NA,Yes,Yes
10637.9,November-1990,1097.2,duplex,commercial,Center,trapezoid,3,16210,5,0.29568047439832335,1988,0,alley,65,1,6,NA,Yes,NA
12254.1,October-1971,6011.8,open land,industrial,Center,trapezoid,3,6334,2,0.5028247757115643,1962,0,street,78,3,9,F,NA,NA
10739.4,February-1971,4824.5,flat,residential,Outskirts,trapezoid,5,64173,6,0.8035328040744517,1952,1962,highway,50,2,4,NA,Yes,NA
2752.1,September-1981,1578.3,villa,residential,Border,irregular,2,21032,7,0.48308205639945734,1963,1973,highway,14,1,1,NA,Yes,Yes
10585.9,October-1992,8825.7,flat,residential,Border,irregular,3,33964,8,0.21890691442889965,1987,0,street,23,4,7,NA,No,NA
10159.2,August-1980,2326.5,flat,residential,Center,irregular,1,20214,9,0.42222093269705074,1972,0,alley,26,4,10,NA,Yes,NA
